id,language,set,key,text,created,updated,delete
14308,dutch,retailers_app,"retailers app loader loading_please_wait","Bezig met laden, even geduld aub","2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14309,dutch,retailers_app,"retailers app more menu option device_info",Apparaatinfo,"2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14310,dutch,retailers_app,"retailers app more menu option log_out",Uitloggen,"2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14311,dutch,retailers_app,"retailers app more menu option marketing_materials",Marketingmaterialen,"2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14312,dutch,retailers_app,"retailers app more menu option my_account","Mijn account","2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14313,dutch,retailers_app,"retailers app more menu option order_history",Bestelgeschiedenis,"2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14314,dutch,retailers_app,"retailers app more menu option privacy_policy",Privacybeleid,"2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14315,dutch,retailers_app,"retailers app more menu option terms","Algemene voorwaarden","2025-03-17 14:56:34","2025-03-17 14:56:34",NULL
14316,dutch,retailers_app,"retailers app more title account",Rekening,"2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14317,dutch,retailers_app,"retailers app more title support",Steun,"2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14318,dutch,retailers_app,"retailers app msg loading_translations","Vertalingen worden geladen...","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14319,dutch,retailers_app,"retailers app page required limited_reg_details","Gegevens over de registratie van een besloten vennootschap zijn vereist","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14320,dutch,retailers_app,"retailers app page tab product_description",Beschrijving,"2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14321,dutch,retailers_app,"retailers app page text account_number",Rekeningnummer,"2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14322,dutch,retailers_app,"retailers app page text account_required_or_card","Om de HH-accountbetaalmethode te gebruiken, moet u zich aanmelden. U kunt zich aanmelden of met een kaart betalen. Uw winkelwagen wordt opgeslagen","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14323,dutch,retailers_app,"retailers app page text agreed_discounts","Indien er kortingen met u zijn overeengekomen, worden deze van uw factuur afgetrokken.","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14324,dutch,retailers_app,"retailers app page text already_account","Heeft u al een account?","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14325,dutch,retailers_app,"retailers app page text android_banner","Een mobiele applicatie voor retailers in Geschiedenis & Heraldiek en Hart & Huis","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14326,dutch,retailers_app,"retailers app page text application_processing","Verwerking van de aanvraag","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14327,dutch,retailers_app,"retailers app page text apply_credit_account","Vraag een kredietrekening aan","2025-03-17 14:56:35","2025-03-17 14:56:35",NULL
14328,dutch,retailers_app,"retailers app page text arrange_payment_for_dispatch","Een klantenservicemedewerker zal contact met u opnemen om de betaling te regelen. Zodra de betaling is verwerkt, wordt uw bestelling verzonden.","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14329,dutch,retailers_app,"retailers app page text arrange_payment_for_processing","Een klantenservicemedewerker zal binnenkort contact met u opnemen voor betaling. Uw bestelling wordt verwerkt zodra de fondsen zijn ontvangen en afhankelijk van de beschikbaarheid van de voorraad.","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14330,dutch,retailers_app,"retailers app page text billing_shipping same","Factureringsgegevens zijn hetzelfde als verzendgegevens","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14331,dutch,retailers_app,"retailers app page text buy_now_pay_later","Nu kopen, later betalen","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14332,dutch,retailers_app,"retailers app page text camera_not_supported","Camera niet ondersteund","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14333,dutch,retailers_app,"retailers app page text cart_empty","Je winkelwagen is leeg","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14334,dutch,retailers_app,"retailers app page text checkout_business_days","5-7 werkdagen","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14335,dutch,retailers_app,"retailers app page text checkout_error","Fout bij het verzenden van de bestelling naar de server. Probeer het later opnieuw.","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14336,dutch,retailers_app,"retailers app page text checkout_free_shipping","Gratis verzending","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14337,dutch,retailers_app,"retailers app page text clear_cache","Wis de app-cache om verder te gaan.","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14338,dutch,retailers_app,"retailers app page text confirm_email","We hebben u een link gestuurd om uw e-mailadres te verifiëren","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14339,dutch,retailers_app,"retailers app page text contact_info",Accountgegevens,"2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14340,dutch,retailers_app,"retailers app page text contact_information",Contactgegevens,"2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14341,dutch,retailers_app,"retailers app page text credit_limit_approval","Kredietlimiet onder voorbehoud van goedkeuring","2025-03-17 14:56:36","2025-03-17 14:56:36",NULL
14342,dutch,retailers_app,"retailers app page text credit_terms","Factuurtermijn van 30 dagen","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14343,dutch,retailers_app,"retailers app page text device_info","Dit scherm helpt u bij het oplossen van problemen. Gebruik de nieuwe knop 'Kopiëren naar klembord' om snel informatie te delen met ontwikkelaars voor een snellere oplossing.","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14344,dutch,retailers_app,"retailers app page text discount",Korting,"2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14345,dutch,retailers_app,"retailers app page text dispatched",Afgeleverd,"2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14346,dutch,retailers_app,"retailers app page text each",elk,"2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14347,dutch,retailers_app,"retailers app page text enquire","Klik op het pictogram hierboven om een aanvraag te sturen naar ons klantenserviceteam. Een vertegenwoordiger zal binnenkort contact met u opnemen om dit product in meer detail te bespreken.","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14348,dutch,retailers_app,"retailers app page text enquire_received","Er is al een aanvraag gedaan voor dit product.","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14349,dutch,retailers_app,"retailers app page text error",Fout,"2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14350,dutch,retailers_app,"retailers app page text forgot_password","U hoeft zich geen zorgen te maken. Wij sturen u een bericht om u te helpen uw wachtwoord opnieuw in te stellen.","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14351,dutch,retailers_app,"retailers app page text head_office",Hoofdkantoor,"2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14352,dutch,retailers_app,"retailers app page text in_stock","Op voorraad","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14353,dutch,retailers_app,"retailers app page text limited_reg_details","Gegevens over de registratie van een besloten vennootschap","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14354,dutch,retailers_app,"retailers app page text max_1_item","Maximaal: 1 artikel","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14355,dutch,retailers_app,"retailers app page text no_marketing_materials","Geen marketingmateriaal gevonden","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14356,dutch,retailers_app,"retailers app page text no_more_results","Einde van de resultaten","2025-03-17 14:56:37","2025-03-17 14:56:37",NULL
14357,dutch,retailers_app,"retailers app page text no_orders","Er zijn nog geen bestellingen verwerkt","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14358,dutch,retailers_app,"retailers app page text no_product_for_barcode","Er is geen product gevonden voor deze barcode, probeer het opnieuw.","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14359,dutch,retailers_app,"retailers app page text no_products","Product niet gevonden","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14360,dutch,retailers_app,"retailers app page text no_results","Geen resultaten","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14361,dutch,retailers_app,"retailers app page text not_available_region","Helaas zijn wij niet beschikbaar in uw regio","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14362,dutch,retailers_app,"retailers app page text not_found_404","Sorry, pagina niet gevonden","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14363,dutch,retailers_app,"retailers app page text not_found_404_back_to_home","We kunnen de pagina die u zoekt niet vinden, maar u kunt terug naar de startpagina","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14364,dutch,retailers_app,"retailers app page text not_supported_country","Niet ondersteund land","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14365,dutch,retailers_app,"retailers app page text one_click_checkout","Afrekenen met één klik","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14366,dutch,retailers_app,"retailers app page text oops","Er is een onverwachte fout opgetreden. Probeer het later opnieuw.","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14367,dutch,retailers_app,"retailers app page text order",Volgorde,"2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14368,dutch,retailers_app,"retailers app page text order_details",Bestelgegevens,"2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14369,dutch,retailers_app,"retailers app page text order_received","Uw bestelling is succesvol ontvangen.","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14370,dutch,retailers_app,"retailers app page text out_of_stock","Niet op voorraad","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14371,dutch,retailers_app,"retailers app page text p1_maintenance_mode","Momenteel voeren we onderhoud uit om onze dienstverlening te verbeteren.","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14372,dutch,retailers_app,"retailers app page text p1_payment_method_terms","History and Heraldry Ltd biedt alleen zakelijke klanten handelsaccounts met factuurvoorwaarden. De beschikbaarheid van een handelsaccount is afhankelijk van kredietcontroles en goedkeuring. Zorg ervoor dat u onze {{termsConditionsLink}} en {{privacyPolicyLink}} hebt gelezen en begrepen voordat u zich aanmeldt.","2025-03-17 14:56:38","2025-03-17 14:56:38",NULL
14373,dutch,retailers_app,"retailers app page text p1_processed_subject_to_stock","Het team zal uw aanvraag binnenkort verwerken, zolang de voorraad strekt.","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14374,dutch,retailers_app,"retailers app page text p1_terminate_account","Als u uw account beëindigt, wordt u onmiddellijk afgemeld bij onze app en hebt u geen toegang meer tot onze app of andere online services. Let op: deze actie sluit uw History & Heraldry-account niet. Uw verzoek tot beëindiging wordt doorgestuurd naar ons klantenserviceteam voor verwerking.","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14375,dutch,retailers_app,"retailers app page text p2_maintenance_mode","Onze website is tijdelijk offline, maar we doen er alles aan om alles weer soepel te laten werken.","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14376,dutch,retailers_app,"retailers app page text p2_payment_method_terms","Voor vragen of om onze voorwaarden voor handelsrekeningen verder te bespreken, kunt u contact opnemen met ons klantenserviceteam via","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14377,dutch,retailers_app,"retailers app page text p2_processed_subject_to_stock","Het wordt verwerkt zodra uw accountaanvraag is goedgekeurd en afhankelijk van de beschikbaarheid van de voorraad. Als uw kredietaccountaanvraag niet succesvol is, zal een klantenservicemedewerker contact met u opnemen om de betaling te regelen.","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14378,dutch,retailers_app,"retailers app page text p2_terminate_account","Wij bewaren alle gegevens zoals vereist door de wet. Als u nog vragen hebt of hulp nodig hebt, aarzel dan niet om contact op te nemen met ons klantenserviceteam.","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14379,dutch,retailers_app,"retailers app page text p3_maintenance_mode","Wij vragen om uw geduld en danken u voor uw begrip.","2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14380,dutch,retailers_app,"retailers app page text pack",pak,"2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14381,dutch,retailers_app,"retailers app page text pack_size",Verpakkingsgrootte,"2025-03-17 14:56:39","2025-03-17 14:56:39",NULL
14382,dutch,retailers_app,"retailers app page text pending_dispatch","In afwachting van verzending","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14383,dutch,retailers_app,"retailers app page text product_already_in_cart","Product al in winkelwagen","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14384,dutch,retailers_app,"retailers app page text product_brochure",Brochure,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14385,dutch,retailers_app,"retailers app page text product_information",Productinformatie,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14386,dutch,retailers_app,"retailers app page text quantity",Hoeveelheid,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14387,dutch,retailers_app,"retailers app page text register_account","Als u eerder bij ons hebt gekocht of een accountnummer hebt, selecteert u <b>Ja</b> om uw bestaande account te koppelen. Als u nog nooit met ons hebt gehandeld, selecteert u <b>Nee</b> om een nieuw account aan te maken.","2025-03-17 14:56:40","2025-03-19 20:46:55",NULL
14388,dutch,retailers_app,"retailers app page text register_online_account","Voer uw H&H-groothandelsaccountnummer en het bijbehorende e-mailadres in om u te registreren voor een H&H-onlinegebruikersaccount","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14389,dutch,retailers_app,"retailers app page text register_user_profile",Rekeninggegevens,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14390,dutch,retailers_app,"retailers app page text reset_password","Sterke wachtwoorden bevatten cijfers, letters en leestekens","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14391,dutch,retailers_app,"retailers app page text rrp",Adviesprijs,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14392,dutch,retailers_app,"retailers app page text scan product_add_cart","Scan de productbarcode om toe te voegen aan de winkelwagen","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14393,dutch,retailers_app,"retailers app page text select_location","Zorg ervoor dat u het land selecteert waar uw bedrijf is gevestigd, zodat wij u de producten kunnen laten zien die in uw regio verkrijgbaar zijn en bestellingen en vragen naar het juiste team kunnen doorsturen.","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14394,dutch,retailers_app,"retailers app page text select_quantities","Selecteer hoeveelheden van meerdere titels om opnieuw te ordenen voor uw weergave","2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14395,dutch,retailers_app,"retailers app page text shipping_address",Verzendadres,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14396,dutch,retailers_app,"retailers app page text shipping_information",Verzendinformatie,"2025-03-17 14:56:40","2025-03-17 14:56:40",NULL
14397,dutch,retailers_app,"retailers app page text sign_in","Meld u aan om verder te gaan","2025-03-17 14:56:41","2025-03-17 14:56:41",NULL
14398,dutch,retailers_app,"retailers app page text sign_up","Meld u aan om verder te gaan","2025-03-17 14:56:41","2025-03-17 14:56:41",NULL
14399,dutch,retailers_app,"retailers app page text sku",SKU,"2025-03-17 14:56:41","2025-03-17 14:56:41",NULL
